ID	class	tweet
638865228965527553	positive	Just saw Jurassic World again for the 5th time, I LOVE this movie and I can't wait to buy it
639515026424860672	positive	Jurassic World will be shown in the CAC Theater tomorrow at 7pm! Students get in free - only $5 for anyone else! http://t.co/MXpoz5NqYn
639587228960882688	positive	TOMORROW: Jurassic World 8pm on the Green with popcorn and ice cream sundaes! #FreeFlickFriday http://t.co/MOxzwqSTID
639707304905043968	positive	@tpmonsters tomorrow I'm going to watch it for the 12th time! Guess there is very much love for Jurassic World!
639732757770334208	positive	Pizza for dinner and watching Jurassic World. Pretty good way to spend a Friday night if you ask me
639955114724302849	positive	Props to @BrandeisSE for an awesome Screen on the Green event with Jurassic World! Great turnout on a Friday!!
640257474071785477	positive	All I want for my birthday tomorrow is to go see Jurassic World again. That's literally the only thing I want.
640283857451909120	positive	PSA: I'm dressing up as Lowery from Jurassic World on Movie Monday for Spirit Week, so nobody steal my idea please and thank you
640304371658526720	positive	I'm taking my grandma to see Jurassic World on Monday since she pussed out on seeing it any time before
640582704317210625	positive	Be sure to come out to The Joe tomorrow night @8:30 to watch Jurassic World on the jumbotron! @LaTechUB
640643433925750784	positive	Don't miss seeing Jurassic World on the jumbotron (@ the Joe) tomorrow at 8pm. Free food will be provided!
640884739805548545	positive	Check out Jurassic World at 9PM Wednesday in the Auditorium! Come show the raptors who's the Alpha! #UNT http://t.co/Wz3fGWgJzP
641280855105781760	neutral	#days #dool Tuesday Rafe with Roman thinks too easy. Justin says to arrest CHad what the hold up and shouts at rafe
641283440483168256	neutral	We Are Your Friends had the 4th worst opening in history. From Justin to Kelly had the 21st #perspective
641285288946454528	neutral	#days #dool Tuesday Hope has to pick up Ciara. Rafe wants a real case not just publicity like Justin
641295702610550792	neutral	That moment when you live in NYC but you're at college in PA when Justin's performing there on Thursday fuck me man https://t.co/XM2qUOLi6p
641296532487176192	positive	Justin's album comin out november 13th retweet if you can't wait #EMABiggestFansJustinBieber
641299514347773953	positive	@granmastaj85 Hey there Justin, may I know which console you're trying to play on? ^EY
641305068734582784	neutral	PLEASE make sure safety is 1st that day. Justin WILL have a huge turn out so please dont let him get mobbed/injured. https://t.co/BF3ZZ4IBAz
641311858130092034	positive	Just realized Saturday made 5 years since the first time I ever saw Justin http://t.co/4UKip0guQK
641320579363172352	positive	I really hope my mom takes me Thursday I could maybe reunite with Justin ahhhh
641324848845836288	neutral	@_jordanah  u flaze now I'll just go Friday with justin
641328032179953664	positive	@923amp are you still giving away tickets to see Justin on Thursday ?
641348664284176384	negative	i hope justin's concert thursday gets cancelled bc of the thunder storm thats supposed to happen
641349230351650816	positive	I just wanna say I'm so happy &amp; proud that Justin got his 1st #1 debut
641352852137381889	positive	november 13th is gonna be a great day bc we're finally gonna hear the masterpiece that justin created
641357669391949824	neutral	Who wants to go see Justin with me on Friday ?
641365710422208512	positive	Go follow this guys @SykeOnAir he's going to interview Justin tomorrow !
641371711582154752	positive	When Justin tweeted "studio work" everyone was just slowly dying waiting for November 13
641378313903050752	positive	Well done @mrdrk99. And great job with Justin winning the 18s doubles. https://t.co/nK9nkfH03u
641379727689691136	positive	Justin just made his comeback &amp; released his 1st single and he's already snatching everyone's weaves:') he's the king of the music industry.
641379929280638978	negative	I don't see why justin thinks it's okay to work Tuesday's.. It's fall were supposed to get $1 burgers at bar Louie and blackout
641381195494780928	positive	justin is the first Canadian &amp; youngest artist &amp; also 4th male artist to debut at #1 on billboard hot 100 HE'S 21 &amp; ALREADY A LIVING LEGEND
641384471745314816	positive	Good luck to @SykeOnAir for his interview with Justin tomorrow! You will nail it! I'll be watching out from India x :)
641391545975992320	neutral	@kady @CBCNews @liberal_party  Right then....you here Thursday with Justin?
641392359360610304	positive	I have the most amazing dreams... I was at the gym doing lungNsquats!  Justin woke me up on my 3rd set-.- lmao
641394957241159680	positive	Friends! Come out this Friday 9/11 as Justin takes the stage for a super fun and charitable event... click below!  https://t.co/bIlczQq90T
641407161575182336	positive	justin will be on ellen on the 15th of sept. he's not going to be on the premiere week, (according to ellens site) http://t.co/upD1e4lJsn
641411751846674432	neutral	Lake James was dope on Sunday even with Justin
641411940154261504	positive	Im hyperventilating about tomorrow with Justin and ellen i dont think Im gonna be able to sleep tomorrow i think it gonna be the best bday
641416600462172161	neutral	I still cry over that "follows you" on Justin's profile. 8/4/15 my babe followed. &amp; tomorrow will be two years since Ari followed me
641417162255503360	positive	Wow I guessed it right that Justin was gonna be on Ellen on the 8th. I was gonna get tickets but I didn't know it was gonna be in NY
641421154058506242	neutral	September 8: [More] Justin spotted out and about in New York... http://t.co/oZsoZVpoNv
641424966894784512	neutral	Mansbridge destroyed Justin tonite the polls for the lib's should tank tomorrow! Wake up people he is NOT ready!!
641426816431968256	positive	OMG can next Tuesday come already I want to see Justin
641431593798733824	neutral	Mansbridge interview with Trudeau may not have been a classic but I did find Justin believable. And I dont feel like I need a shower #elxn42
641433878973054976	negative	@sassygaycallie I'll share 1st. I don't care for c-Lud because of her weird crush on Justin and how sorority girl she comes across. Ur turn!
641434866702094337	negative	@justinlarson34 Justin, I think you got that backwards. See my Sep 3 post on Obamanomics outpacing Daugaardonomics: http://t.co/hYwRzTs4B0
641437067977846787	negative	Justin Is lost in the 1st minute. No experience #elxn42
641437507134050304	neutral	So I'm mostly likely going to see Justin on Thursday and I feel like I'm gonna throw up cause I'm so nervous. I'm not meeting him tho :(
641437625912455168	neutral	@petermansbridge "What's 1st thing you're going to do for economy" Justin "Call Premiers meeting to go to Paris to fight Global Warming" OMG
641439945756905472	neutral	Justin 1st leader signed commitment from all MPs on denying right to life (50% Canadians) How's it "giving MPs more say"? @petermansbridge
641444039972265985	neutral	get out my mentions. you not gonna have Justin beating my ass like I'm Darius foh https://t.co/qn6gsXYCsq
641444192900788224	positive	@Nicole_skii oh its okay I can just use the jet daddy has on the roof of our mansion got a date with justin in London after school tomorrow!
641452934186663940	positive	People are suddenly starting to want Justin &amp; Ariana together &amp; I've been waiting on them since they sat in a circle on set of victorious
641457972288311296	neutral	@iCelebScoop do you know where justin is gonna be tomorrow for the interviews?
641462074338623488	positive	I was 8 turning 9 in the 4th grade when I started to support Justin. Now Im a freshman in highschool still loving him to this day Time flies
641470824239632384	negative	I'm going to fight Justin tomorrow during lunch idc idc dc
641484744065200128	positive	@justinbieber I Hope All Is Fantastic For you, where ever you may be!!!! =D With that, much love to you Justin, all your friends
641486514522689536	positive	@meachyypeachyy for the 5th time ur going to justin coco corral LOL
641488489981288448	positive	You're all getting ready for your first day of school while I'm packing up to sleep outside for Justin's show Thursday morning
641490880923209728	negative	When the *NSYNC account tweets "tomorrow night they're together again," I want the "they're" to be *NSYNC.  Not Justin and Jimmy.
641493418355609600	positive	Okay the "what do you mean song"  by Justin beiber is good. Enjoy this tweet Myro it's going to he gone tomorrow @MyNameIsMyro
641529619162660864	neutral	Video of Justin at a night club in New York City tonight. (September 9) http://t.co/g6Z8SmdtRV
641540175315763200	positive	@haileybaldwin you better attend Justin's performance for the today show its on Thursday
641544991836372992	positive	September 8: Justin on the set of Ellen in New York.#WhatDoYouMean #EllenInNYC #WeLoveYouJustin #Boo http://t.co/aDUPySYQjZ
641545835705147393	neutral	Justin has confirmed Saturday will come 'too soon' for @DejiOshilaja, so the John Egan @MaxEhmer partnership may be rekindled. #Gills #GFC
641561617751220228	negative	Probably going to complain another 20 times today about how Justin performs on the today show tomorrow when I start school
641563852447072256	neutral	@CarnegieSciCtr Sorry you had that weird disturbance on Sunday. I'm the random guy that helped out. Please give my thanks to Justin.
641568894428299264	positive	I need Justin &amp; Dakota to take a pic together when they are both on the Today Show tomorrow
641576493659889664	positive	i wanna party with justin and get really drunk then fuck like theres no tomorrow
641580147041300480	negative	I NEED to see Justin tomorrow at the today show but I can't skip class :(
641596173699129344	positive	Justin's gonna be on Ellen on Friday I'm SO EXCITED I love when he's there
641626183675813889	neutral	me: sorry professor.. i won't be in class tomorrow... i have an appointment  me, actually: goes to the today show to see justin
641628696332251136	neutral	.@nationalpost So Justin's "solution" is to help the rich so the rest of us may be able to afford to rent, not own, their properties?
641638590582161408	positive	Justin #Bieber justinbieber: Who is coming tomorrow for the free show in Nyc!?...: justinbieber: Who is coming... http://t.co/rxnLTfZVRi
641639484283572224	positive	I'm actually about to try to convince my mom to let me see Justin in New York tomorrow
641642868713631744	positive	When you're about to not go to school to go see Justin.  https://t.co/yv1iJ293Ay
641645881851256832	negative	It's Justin's funeral tomorrow, it was a pleasure to have known and worked with such a great racer. RIP Badass   https://t.co/HFCoNcJ4Vz
641647969205358596	neutral	Hey I was in Angola Indiana this passed Sunday labor day weekend and I hard Justin beibber was there
641651844717088768	negative	I really wish I didn't have work or school tomorrow bc I'd so be in the city to see Justin right now fuck my life
